id,stat
snR41,-1.63383458388841
snR42,0.0620008957712104
snR43,-0.517780236801618
snR44,-0.0775354020884375
snR45,-0.381242797827166
snR46,-1.34574393825549
snR47,-0.810953487687968
snR48,-0.615902369778891
snR49,-2.46830885505016
snR5,-0.77946917287003
snR50,1.18872666035413
snR51,-0.159119031339803
snR52,0.0434695530096711
snR53,0.933943817612185
snR54,0.947086875660887
snR55,-0.9469510844072
snR56,-0.819583217573836
snR57,-1.34887710227094
snR58,0.647982691893507
snR59,0.529110255806145
snR6,-0.32527879263495
snR60,-0.201808205790446
snR61,1.18742895657275
snR62,-2.20334600434055
snR63,1.58830615880145
snR64,0.0393261427948605
snR65,0.709226667240741
snR66,0.521585588089223
snR67,-0.0352191216759092
snR68,-1.06996269539564
snR69,0.737341724325045
snR7-L,1.11874545125185
snR7-S,0.666283586369173
snR70,0.85895049064588
snR71,-0.0407614994585475
snR72,0.0759615454296404
snR73,0.498270363259358
snR74,1.1367519058758
snR75,-1.09655738991185
snR76,-0.527367908871979
snR77,0.453916602473735
snR78,-1.34174927672571
snR79,-0.808445790766892
snR8,-0.645000836002418
snR80,1.84357348065172
snR81,-0.218442321756458
snR82,0.564507186565622
snR83,1.33095035171504
snR84,0.371978759450544
snR85,-0.575139134009922
snR86,-1.91681068242383
snR87,0.559354684362445
snR9,0.161743284316933
SRG1,-1.25031918295124
SUC1,1.82196434089056
SUC3,1.24090689246683
SUC4,-1.06917676661115
SUC5,0.254815622179404
SUC7,-0.270349272588687
tA(AGC)D,0.233301662656787
tA(AGC)F,0.976009150864948
tA(AGC)G,0.0629691282399847
tA(AGC)H,0.96398283309277
tA(AGC)J,0.460074512437024
tA(AGC)K1,-1.39698413615787
tA(AGC)K2,0.43401429154994
tA(AGC)L,-1.21456748282948
tA(AGC)M1,0.302598402412865
tA(AGC)M2,-0.110104177749067
tA(AGC)P,-1.83575088868362
tA(UGC)A,-0.325862310579389
tA(UGC)E,1.58025400426755
tA(UGC)G,0.951745143174519
tA(UGC)L,-1.24722439766146
tA(UGC)O,1.64836436793773
tA(UGC)Q,0.114589064072268
TAT3,-1.29316518751057
tC(GCA)B,0.472297283011681
tC(GCA)G,0.045402427453701
tC(GCA)P1,1.09494014633851
tC(GCA)P2,-1.41413597667471
tC(GCA)Q,0.97488379458007
tD(GUC)B,0.785545893540083
tD(GUC)D,-0.280534666829573
tD(GUC)G1,0.675302236868481
tD(GUC)G2,0.406312237897964
tD(GUC)I1,-0.573730339695992
tD(GUC)I2,0.362685586782574
tD(GUC)J1,-0.615019847019049
tD(GUC)J2,1.18665923372688
tD(GUC)J3,0.788456985143966
tD(GUC)J4,1.39974662430014
tD(GUC)K,2.52443946376248
tD(GUC)L1,0.948773924660733
tD(GUC)L2,0.178275242813499
tD(GUC)M,0.0533783166710348
tD(GUC)N,0.852220152899068
tD(GUC)O,-0.531030279114277
tD(GUC)Q,0.898534789382012
tE(CUC)D,-0.357106921855072
tE(CUC)I,0.836461915612916
tE(UUC)B,0.945420704082067
tE(UUC)C,0.29648308994457
tE(UUC)E1,0.810405842783548
tE(UUC)E2,1.61839386089534
tE(UUC)E3,-0.542292500632695
tE(UUC)G1,1.09604911644261
tE(UUC)G2,0.484406771302119
tE(UUC)G3,0.999096455401646
tE(UUC)I,-1.10968870730244
tE(UUC)J,-1.36335766396284
tE(UUC)K,-0.164968079658594
tE(UUC)L,3.25988333489526
tE(UUC)M,1.38339211588509
tE(UUC)P,-0.197676795379455
tE(UUC)Q,-1.33886894657487
tF(GAA)B,0.0937270849679864
tF(GAA)D,1.34272814600063
tF(GAA)F,1.20956393022258
tF(GAA)G,-0.571942512784122
tF(GAA)H1,-0.745614560141979
tF(GAA)H2,1.12137112152149
tF(GAA)M,0.782694965764299
tF(GAA)N,-1.09265348358158
tF(GAA)P1,0.245087310820012
tF(GAA)P2,-0.455946099711851
tF(GAA)Q,-0.277719855389924
tG(CCC)D,1.33195413088223
tG(CCC)O,0.342372006824118
tG(GCC)B,0.439477426628552
tG(GCC)C,-0.577791915613147
tG(GCC)D1,0.916118564456166
tG(GCC)D2,-0.535948882280353
tG(GCC)E,-0.407886950301024
tG(GCC)F1,1.243563512271
tG(GCC)F2,0.409037866252662
tG(GCC)G1,0.281366822821979
tG(GCC)G2,-0.64136054813331
tG(GCC)J1,-0.808915775296707
tG(GCC)J2,-0.267151630060429
tG(GCC)M,0.818907348943399
tG(GCC)O1,0.757609417309274
tG(GCC)O2,-1.45838056739187
tG(GCC)P1,-1.48113283037454
tG(GCC)P2,0.170212612427569
tG(UCC)G,-0.799589967747287
tG(UCC)N,1.25104666613175
tG(UCC)O,0.637109709130293
tG(UCC)Q,-0.363449344729491
tH(GUG)E1,0.922006366714501
tH(GUG)E2,0.00728106400017089
tH(GUG)G1,0.360256544288112
tH(GUG)G2,0.826937369336122
tH(GUG)H,-0.696435429547698
tH(GUG)K,-0.0688998893674965
tH(GUG)M,1.92286926981293
tH(GUG)Q,-0.205613820804318
tI(AAU)B,-0.409976496779218
tI(AAU)D,-0.142579615137058
tI(AAU)E1,0.377347247632926
tI(AAU)E2,0.925742863686926
tI(AAU)G,-0.335161806249765
tI(AAU)I1,0.607949646567625
tI(AAU)I2,-0.542734177752252
tI(AAU)L1,0.740323368886256
tI(AAU)L2,0.70706986656012
tI(AAU)N1,1.38097849244553
tI(AAU)N2,0.575956997356524
tI(AAU)P1,0.111322048639205
tI(AAU)P2,1.13336736989125
tI(GAU)Q,2.04482515909743
tI(UAU)D,-1.19998698988165
tI(UAU)L,0.78933119689719
tK(CUU)C,-0.234596980157006
tK(CUU)D1,-0.415722699408979
tK(CUU)D2,-0.112283752908997
tK(CUU)E1,0.552338590951425
tK(CUU)E2,0.018802545652023
tK(CUU)F,-0.0541982261949734
tK(CUU)G1,0.0495381056578885
tK(CUU)G2,0.482328959713201
tK(CUU)G3,0.989621363867621
tK(CUU)I,0.745389343744975
tK(CUU)J,0.725944540703135
tK(CUU)K,-0.374193307965775
tK(CUU)M,-0.17845035469709
tK(CUU)P,0.567006687187708
tK(UUU)D,-0.318314399071082
tK(UUU)G1,0.512296525481671
tK(UUU)G2,-0.731057755887787
tK(UUU)K,0.295660081590996
tK(UUU)L,1.52355868894688
tK(UUU)O,1.07806654178538
tK(UUU)P,-0.793795921095308
tK(UUU)Q,0.441921301438659
tL(CAA)A,0.145607658985504
tL(CAA)C,1.52399129119197
tL(CAA)D,1.01665207210369
tL(CAA)G1,0.507019123599725
tL(CAA)G2,-0.85007345876166
tL(CAA)G3,-0.581690608368823
tL(CAA)K,0.751866532258297
tL(CAA)L,0.65709900219355
tL(CAA)M,2.22188099482365
tL(CAA)N,0.392216662375341
tL(GAG)G,-0.00484910151071703
tL(UAA)B1,-1.60673680847556
tL(UAA)B2,0.672106152731491
tL(UAA)D,-1.20659187959776
tL(UAA)J,-1.22059081679995
tL(UAA)K,0.40796306509589
tL(UAA)L,-0.22947746744962
tL(UAA)N,0.147491310818766
tL(UAA)Q,-2.08268464729589
tL(UAG)J,0.204325973666884
tL(UAG)L1,-0.301549892252632
tL(UAG)L2,2.56529816908116
TLC1,2.05253961638673
tM(CAU)C,-0.972367282093666
tM(CAU)D,-0.347671715637865
tM(CAU)E,0.598138131002871
tM(CAU)J1,-0.28838622637307
tM(CAU)J2,-0.645459994195275
tM(CAU)J3,-0.000802213687965209
tM(CAU)M,1.69765190727045
tM(CAU)O1,-0.949911908847844
tM(CAU)O2,-0.370845483308499
tM(CAU)P,-0.486803806384101
tM(CAU)Q1,0.27226986202759
tM(CAU)Q2,-0.454289657391901
tN(GUU)C,0.504929621257735
tN(GUU)F,-0.906424678882924
tN(GUU)G,0.340309237093386
tN(GUU)K,0.118825825664203
tN(GUU)L,0.364212878154653
tN(GUU)N1,-2.0049547114267
tN(GUU)N2,1.12690881044333
tN(GUU)O1,0.184712692967226
tN(GUU)O2,0.818180399768516
tN(GUU)P,-0.492829488913447
tN(GUU)Q,0.167330551382876
tP(AGG)C,-0.865496591616554
tP(AGG)N,-1.04666737605862
tP(UGG)A,0.23295566998747
tP(UGG)F,-2.339440790496
tP(UGG)H,-0.468460550085293
tP(UGG)L,0.239235502881313
tP(UGG)M,0.451800730209578
tP(UGG)N1,-0.341850721406971
tP(UGG)N2,-0.534551878661656
tP(UGG)O1,-0.228952095916406
tP(UGG)O2,-0.00991563855589997
tP(UGG)O3,0.130033709633196
tP(UGG)Q,-0.862343708687971
tQ(CUG)M,-1.52734353517253
tQ(UUG)B,0.209835928913584
tQ(UUG)C,0.29761650150292
tQ(UUG)D1,-1.17469471839997
tQ(UUG)D2,-0.964352940053528
tQ(UUG)D3,-1.21508906298656
tQ(UUG)E1,-0.920291048485113
tQ(UUG)E2,1.30754941381742
tQ(UUG)H,1.44495251384277
tQ(UUG)L,0.796581272985084
tQ(UUG)Q,0.528402797183626
tR(ACG)D,0.263958682406023
tR(ACG)E,-0.17498048999525
tR(ACG)J,-0.51419779113802
tR(ACG)K,-1.02050883891482
tR(ACG)L,-0.143405092069988
tR(ACG)O,0.288030711518541
tR(ACG)Q2,1.5795413753913
tR(CCG)L,-0.299287360311056
tR(CCU)J,-0.882570884738176
tR(UCU)B,0.0535591451337218
tR(UCU)D,-0.138857795644279
tR(UCU)E,-1.14759369679543
tR(UCU)G1,-1.07358860010743
tR(UCU)G2,-1.11389148502384
tR(UCU)G3,-0.312115358687659
tR(UCU)J1,-1.02979849932432
tR(UCU)J2,1.16227510552352
tR(UCU)K,0.367259195079733
tR(UCU)M1,0.40451990459938
tR(UCU)M2,-0.750505576823119
tR(UCU)Q1,2.36180237682179
tS(AGA)A,0.604752505116223
tS(AGA)B,0.670239769955256
tS(AGA)D1,-0.110285481576735
tS(AGA)D2,1.46085086424023
tS(AGA)D3,-0.312654915148792
tS(AGA)E,-0.844913075976837
tS(AGA)G,0.439044260033466
tS(AGA)H,-2.14204874846667
tS(AGA)J,-1.41681266391864
tS(AGA)L,-0.0924921901648839
tS(AGA)M,1.07932921339013
tS(CGA)C,-0.0672602439011365
tS(GCU)F,-0.0143831515614248
tS(GCU)O,0.284465706115232
tS(GCU)Q1,0.237398324412543
tS(UGA)E,-0.0634247412207067
tS(UGA)I,0.880779403915953
tS(UGA)P,-0.457728748425403
tS(UGA)Q2,0.982013271139448
tT(AGU)B,-0.502279727107298
tT(AGU)C,-0.864719886282767
tT(AGU)D,-0.711234710842467
tT(AGU)H,1.20696797206698
tT(AGU)I1,-1.56937781584318
tT(AGU)I2,1.52276455969134
tT(AGU)J,-1.65934068266158
tT(AGU)N1,1.4589449287303
tT(AGU)N2,-0.857800405719723
tT(AGU)O1,0.304163096051413
tT(AGU)O2,1.68474370608405
tT(CGU)K,-0.774682018049449
tT(UAG)Q2,0.0149526981574505
tT(UGU)G1,0.268581456324343
tT(UGU)G2,-1.09508029423786
tT(UGU)H,1.04558452502867
tT(UGU)P,-0.427803720018925
tT(UGU)Q1,1.16724398006831
tV(AAC)E1,1.39420707675618
tV(AAC)E2,0.266117438256892
tV(AAC)G1,-1.24801309935295
tV(AAC)G2,0.783627773486191
tV(AAC)G3,0.706467561683023
tV(AAC)H,-0.166120309186497
tV(AAC)J,-0.713801941492741
tV(AAC)K1,-0.0672591600771992
tV(AAC)K2,0.269005099662094
tV(AAC)L,0.529067852752171
tV(AAC)M1,0.60283790578509
tV(AAC)M2,2.04283107923295
tV(AAC)M3,-1.20506502036156
tV(AAC)O,0.448651476143209
tV(CAC)D,0.7986353022205
tV(CAC)H,0.505110668686632
tV(UAC)B,-1.46792385111471
tV(UAC)D,-0.355616509083699
tV(UAC)Q,-0.298838116735355
tW(CCA)G1,1.31468203811903
tW(CCA)G2,-0.520737013681877
tW(CCA)J,1.09605224712335
tW(CCA)K,-0.964114197247358
tW(CCA)M,0.157868496876882
tW(CCA)P,1.08108597320715
tW(UCA)Q,-0.192054856171546
tX(XXX)D,0.16413112498396
tX(XXX)L,0.688066810774241
tY(GUA)D,0.840272241815373
tY(GUA)F1,-0.208543405904938
tY(GUA)F2,-0.0469892201335513
tY(GUA)J1,0.0897345933870628
tY(GUA)J2,1.1585344713564
tY(GUA)M1,-0.61720867838261
tY(GUA)M2,-0.837909851857721
tY(GUA)O,-0.685596063700247
tY(GUA)Q,1.41558561427113
XDH1,-0.0464302797179155
YAL001C,1.0850604256447
YAL002W,0.0309603742984609
YAL003W,0.0253000594248656
YAL005C,-1.65894855610265
YAL007C,0.714989230557612
YAL008W,-1.7102822616518
YAL009W,0.024611794010638
YAL010C,-1.08289826140461
YAL011W,-0.414592657892834
YAL012W,-0.495959571058151
YAL013W,2.93922476895773
YAL014C,1.0335699647297
YAL015C,-1.20643172784893
YAL016W,0.540725328480405
YAL017W,0.493937725009834
YAL018C,-0.71773047652678
YAL019W,0.954550138312496
YAL020C,-1.39211735843389
YAL021C,1.47323837993198
YAL022C,0.0421449401721307
YAL023C,-0.963898949615995
YAL024C,0.450365632935483
YAL025C,-0.164212945660395
YAL026C,0.221360188596442
YAL027W,-1.09281669709248
YAL028W,-0.974478801824651
YAL029C,-0.795053559905499
YAL030W,0.536362248220111
YAL031C,-0.805886348905151
YAL032C,0.0927768561371325
YAL033W,0.016121256829491
YAL034C,-0.12719618095305
YAL034W-A,1.22754040678384
YAL035W,0.289440766307611
YAL036C,0.455490224373033
YAL037C-A,-0.315628027366377
YAL037W,-0.565896271097746
YAL038W,-0.813503581303213
YAL039C,0.0638302988582234
YAL040C,0.819777320680371
YAL041W,0.182962401491244
YAL042W,-2.06036944569945
YAL043C,0.179657350884183
YAL044C,0.347454880637904
YAL044W-A,-0.333781060773205
YAL046C,0.440072342059852
YAL047C,0.247746967960116
YAL048C,-0.322569916681774
YAL049C,-0.247768930140342
YAL051W,1.8944683514381
YAL053W,0.693949611158141
YAL054C,0.482848974476183
YAL055W,2.49046668627318
YAL056W,0.976443172961918
YAL058W,-0.0695063577228524
YAL059W,1.06001348562125
YAL060W,-0.0252390174997761
YAL061W,1.60573488424288
YAL062W,-0.838433918852826
YAL063C,0.597172020575127
YAL063C-A,-1.80528257564959
YAL064C-A,0.321834988281623
YAL064W,-1.87290653389726
YAL064W-B,-0.897629954201798
YAL065C,-1.75381397463341
YAL067C,0.580880612949307
YAL067W-A,2.1881000318258
YAL068C,0.690117110994931
YAR002C-A,0.843046356068573
YAR002W,1.7073591698505
YAR003W,-0.187070701241088
YAR007C,-0.472920625976166
YAR008W,-2.0775310015973
YAR009C,0.124130256636699
YAR010C,0.756496462848003
YAR014C,-0.358940561490649
YAR015W,-0.138093087084841
YAR018C,0.744089612463894
YAR019C,-2.13696950200107
YAR020C,-0.126937213647203
YAR023C,-0.0931348354739612
YAR027W,0.775845735671074
YAR028W,-1.09991565132745
YAR029W,1.11613234466127
YAR031W,-0.299767017603911
YAR033W,-0.336471354933283
YAR035C-A,0.444783090122955
YAR035W,-0.0878487743853745
YAR042W,-0.399886278395621
YAR050W,1.00951339217552
YAR061W,-0.900156879865605
YAR062W,-0.613747206838037
YAR064W,-1.68609900755383
YAR066W,-0.848788330094677
YAR068W,-0.262498430804685
YAR069W-A,1.43798085339859
YAR070W-A,0.0427010918241336
YAR071W,-0.292865191975808
YBL001C,-0.0871555108845132
YBL002W,-1.53638975928267
YBL003C,1.79056953270926
YBL004W,1.55323559541436
YBL005W,1.71940295097266
YBL005W-A,0.3139813513276
YBL005W-B,0.175430590905141
YBL006C,-0.478908468251485
YBL007C,0.260183670885805
YBL008W,0.978847127898996
YBL008W-A,0.422774283229748
YBL009W,1.26324350872819
YBL010C,-0.375341774772678
YBL011W,0.334599044652806
YBL013W,1.1893147714247
YBL014C,-0.986044128208933
YBL015W,0.410685803966689
YBL016W,0.551474850555201
YBL017C,-1.53107295874464
YBL018C,-0.19335682553618
YBL019W,-1.59682789276782
YBL020W,-0.0562637520934326
YBL021C,0.299859562705407
YBL022C,-0.572066351137731
YBL023C,-1.05433851188515
YBL024W,2.24657291687863
YBL025W,-0.37384724555666
YBL026W,0.625428593123612
YBL027W,1.30777021381112
YBL028C,0.852738407651191
YBL029C-A,0.55418798668426
YBL029W,1.48258302877578
YBL030C,1.27846870728398
YBL031W,0.757283180056904
YBL032W,2.72063566718307
YBL033C,0.531568830658827
YBL034C,-0.375382687199218
YBL035C,-0.653720616922389
YBL036C,-0.44602609197064
YBL037W,-0.487706301230203
YBL038W,0.274267815795018
YBL039C,0.587081764897076
YBL039W-B,-1.07524041524843
YBL040C,-0.324884296213312
YBL041W,0.81074596701223
YBL042C,-1.26561620242341
YBL043W,-1.13884152932169
YBL044W,0.139364444282905
YBL045C,0.394564901770212
YBL046W,0.706649831522985
YBL047C,-1.58666471311338
YBL049W,0.0826215110801525
YBL050W,-0.617224994723931
YBL051C,0.461224069819392
YBL052C,-0.12845713885767
YBL054W,1.66704390532406
YBL055C,-0.65944026006281
YBL056W,0.353153448307079
YBL057C,0.399186375449895
YBL058W,0.164167701146171
YBL059C-A,-0.956419541847543
YBL059W,-1.34685702364583
YBL060W,0.645676687495864
YBL061C,0.199107340159291
YBL063W,0.118191173684386
YBL064C,0.041717185866623
YBL066C,-2.29103199227059
YBL067C,1.15490047196564
YBL068W,0.157149744689337
YBL069W,3.08641329037412
YBL071C-B,-0.720383271879322
YBL071W-A,-1.49137554586751
YBL072C,1.39902375162343
YBL074C,-1.44373376204143
YBL075C,-1.21403623100321
YBL076C,-0.712201218910048
YBL078C,-0.303964702837534
YBL079W,-0.297632182223413
YBL080C,-0.749160525562782
YBL081W,-0.869543293267362
YBL082C,-2.27952388330652
YBL084C,-0.379836544969007
YBL085W,-1.14933333729815
YBL086C,-0.0768669380739844
YBL087C,-0.736328304585326
YBL088C,-0.155176223037664
YBL089W,0.61750051044107
YBL090W,-0.167883922226131
YBL091C,0.262221262509259
YBL091C-A,-0.575366822110908
YBL092W,-0.733060798398155
YBL093C,0.908973993235384
YBL095W,-0.92419606833725
YBL097W,0.0992473583738847
YBL098W,-1.09557796596869
YBL099W,-2.29221426406567
YBL100W-A,0.45009993640107
YBL100W-B,-0.125166307327093
YBL100W-C,-0.468401076603266
YBL101C,-0.865393368273006
YBL102W,1.53588475753662
YBL103C,0.572667937112497
YBL104C,0.235421489942846
YBL105C,2.06590903108135
YBL106C,-0.215480573942686
YBL107C,-0.564230915769173
YBL108C-A,0.249087793930921
YBL111C,-2.75249392087058
YBL112C,-1.68810884443079
YBL113C,0.986789558009852
YBR001C,0.423670589146647
YBR002C,-0.257361787934075
YBR003W,0.54384293946129
YBR004C,-0.333611626972594
YBR005W,0.288934526677579
YBR006W,-0.398547468950209
YBR007C,-1.21993486608091
YBR008C,0.555188750440997
YBR009C,-0.45707026395339
YBR010W,0.397269001779114
YBR011C,0.563466985953882
YBR012W-A,-0.404828513516349
YBR012W-B,-0.302050717785952
YBR013C,-0.746150985822616
YBR014C,1.19919263865424
YBR015C,-0.472989264793528
YBR016W,1.19782159146876
YBR017C,-1.38124563480925
YBR018C,-0.702000246977095
YBR019C,-0.00799207332548069
YBR020W,0.492048759958616
YBR021W,-0.472799049381269
YBR022W,1.06734244343116
YBR023C,1.41900638802135
YBR024W,0.784304408464413
YBR025C,-0.353154618422768
YBR026C,-0.11513755995999
YBR028C,1.07821122528751
YBR029C,-0.658184037106918
YBR030W,-2.53271825420142
YBR031W,-0.238302834058305
YBR033W,-1.15464080684775
YBR034C,0.676587230857922
YBR035C,1.46455712857584
YBR036C,-0.411488061520957
YBR037C,0.962198336714681
YBR038W,-0.0290424219653033
YBR039W,2.53510128791601
YBR040W,-0.40775350866852
YBR041W,-0.158682693604238
YBR042C,0.662622278064971
YBR043C,0.0763934400942124
YBR044C,1.72179307501986
YBR045C,-0.879221777388145
YBR046C,-0.238495212569746
YBR047W,1.6090582438551
YBR048W,-0.246732085409198
YBR049C,-1.31260297076636
YBR050C,-0.00886248995889546
YBR052C,-2.12890127449474
YBR053C,0.516813528607184
YBR054W,0.770558677200704
YBR055C,0.666185860952822
YBR056W,-0.0279028478846624
YBR056W-A,-0.266061603049337
YBR057C,-0.0576267472616973
YBR058C,-0.488856901956031
YBR058C-A,1.06719112787121
YBR059C,-1.23041623209588
YBR060C,-1.44621017653474
YBR061C,-0.209967041539946
YBR062C,-1.54438082511581
YBR063C,0.190249728164102
YBR065C,0.635190613018514
YBR066C,-0.218261294588022
YBR067C,0.26628999922598
YBR068C,0.393721300522897
YBR069C,-0.606149141996204
YBR070C,0.299817380883512
YBR071W,0.445739095619501
YBR072C-A,-0.341120207197459
YBR072W,1.19021294284668
YBR073W,0.381680831649198
YBR074W,0.673609057357626
YBR076W,2.26450354633581
YBR077C,-0.682649336883213
YBR078W,1.20085316443971
YBR079C,0.406593702254733
YBR080C,0.900364070942582
YBR081C,-0.542002127490519
YBR082C,1.68018212528257
YBR083W,3.15940315669493
YBR084C-A,1.76707162600264
YBR084W,-1.7233784360046
YBR085C-A,0.935766605483389
YBR085W,-0.557795157311272
YBR086C,0.418396143156412
YBR087W,-1.36730058872723
YBR088C,1.54921638604223
YBR089C-A,0.285715347165617
YBR090C,-0.598879467710149
YBR091C,0.19049519596701
YBR092C,1.26836799810678
YBR093C,-0.168442205265848
YBR094W,1.32129508406127
YBR095C,0.78815024930376
YBR096W,-0.881288752752692
YBR097W,0.918345980091966
YBR098W,0.183406532168093
YBR101C,0.955087982938197
YBR102C,-0.179106726920247
YBR103W,-0.371270993105871
YBR104W,-0.119713028287197
YBR105C,-0.955083361202075
YBR106W,0.260619144025538
YBR107C,0.877718945889046
YBR108W,0.753937258205166
YBR109C,1.27753135653975
YBR110W,0.24439220585199
YBR111C,-0.0444154912901334
YBR111W-A,-0.619551832389458
YBR112C,0.472562161480524
YBR114W,0.644564552773688
YBR115C,-0.0820516951168132
YBR117C,-1.16781671185871
YBR118W,-1.09616529055642
YBR119W,0.297144753521893
YBR120C,0.0208600204366983
YBR121C,-1.04748343391069
YBR122C,-0.184242960785271
YBR123C,-0.375531864321612
YBR125C,1.05492934392333
YBR126C,1.61407668339153
YBR126W-A,0.158666632113805
YBR127C,0.0750398557788511
YBR128C,2.25865852162521
YBR129C,-1.70875977551711
YBR130C,0.635897067623926
YBR131W,-0.318410319865043
YBR132C,-0.657464262820143
YBR133C,0.103637412863144
YBR135W,0.0831532905075161
YBR136W,0.783987814852122
YBR137W,-0.377304530583917
YBR138C,-1.961192077147
YBR139W,-0.04162506574227
YBR140C,0.0676337412208888
YBR141C,-0.834879177718205
YBR142W,0.625653401898838
YBR143C,-0.611225743184143
YBR145W,0.151467226781136
YBR146W,-0.119876990843349
YBR147W,1.93270069170241
YBR148W,-0.850134896606399
YBR149W,0.356535245112581
YBR150C,-0.811207086252399
YBR151W,-0.761583904882245
YBR152W,0.612601859035597
YBR153W,2.21245584659615
YBR154C,-0.632010019522043
YBR155W,-0.114941916515976
YBR156C,1.4575127160664
YBR157C,-0.462047061522284
YBR158W,-1.3872636134789
YBR159W,-0.144676272223326
YBR160W,-1.39209398684805
YBR161W,-1.27535594292351
YBR162C,-0.189348016274196
YBR162W-A,-1.29004172388731
YBR163W,0.485184343091155
YBR164C,0.380170717758187
YBR165W,1.40780016698823
YBR166C,-1.04381350613082
YBR167C,-0.602940192701838
YBR168W,0.690219166958562
YBR169C,1.06240066543361
YBR170C,0.795378438619636
YBR171W,-0.336508906034569
YBR172C,0.344359511889004
YBR173C,0.456477181823183
YBR175W,-0.151321157168878
YBR176W,0.689683730983692
YBR177C,-1.15922196907936
YBR179C,0.798951852745861
YBR180W,0.051509116408271
YBR181C,-0.249931040716108
YBR182C,0.340338040540342
YBR182C-A,-0.538625331418357
YBR183W,1.00456247034566
YBR184W,-0.991888190505109
YBR185C,-0.773603559821795
YBR186W,0.165394222533957
YBR187W,1.37714170000689
YBR188C,1.02296799881945
YBR189W,0.699404175844951
YBR191W,0.836287426867577
YBR192W,0.217212347272475
YBR193C,0.76209121579307
YBR194W,0.272417643886878
YBR195C,-0.90553258149588
YBR196C,0.407697354363548
YBR196C-A,0.631393038696348
YBR196C-B,-0.191211414594074
YBR197C,-0.0832138665276776
YBR198C,-0.200760270753305
YBR199W,-0.557471108810823
YBR200W,0.405319750483487
YBR200W-A,-0.477853885835006
YBR201C-A,1.28915255250064
YBR201W,0.702523654307096
YBR202W,-0.247492881794673
YBR203W,-0.50221848248863
YBR204C,-1.792558058514
YBR205W,0.815454907040931
YBR207W,-0.793601271952601
YBR208C,0.443780547071687
YBR210W,-0.456436637172353
YBR211C,1.54084220837749
YBR212W,0.241553570586449
YBR213W,0.17469163475062
YBR214W,0.05047554718651
YBR215W,0.835768443307001
YBR216C,-0.189031371749909
YBR217W,2.38380216368712
YBR218C,-0.675819310119282
YBR219C,0.0861715212240156
YBR220C,-0.385408701211744
YBR221C,-1.05775804229855
YBR221W-A,-1.28379128667061
YBR222C,1.08295249076036
